scene_id,im_id,obj_id,score,R,t,time
1,201,7,1.0,"-0.2986154854297638, -0.42815130949020386, -0.8529450297355652, 0.9426958560943604, -0.27170678973197937, -0.19364896416664124, -0.14883992075920105, -0.8618943691253662, 0.4847522974014282","-127.72712111473083, -10.263447649776936, 386.0965073108673",-1
1,201,8,1.0,"-0.8743236660957336, 0.1542406678199768, -0.4601824879646301, 0.2516871690750122, -0.6666157841682434, -0.7016244530677795, -0.41498395800590515, -0.7292689681053162, 0.5440175533294678","187.30215728282928, -90.63684195280075, 599.4449257850647",-1
1,202,2,1.0,"0.023032942786812782, -0.9863757491111755, 0.16288824379444122, 0.9780409932136536, -0.011525910347700119, -0.2080938220024109, 0.2071361392736435, 0.1641043871641159, 0.9644502997398376","99.83085095882416, -57.50395357608795, 356.1958372592926",-1
1,202,3,1.0,"-0.9460325241088867, -0.3240348994731903, -0.004896169528365135, -0.11070100218057632, 0.33732160925865173, -0.9348580241203308, 0.30457818508148193, -0.8838640451431274, -0.3549881875514984","156.0547947883606, -98.84235262870789, 512.2947692871094",-1
1,202,4,1.0,"-0.8268982768058777, 0.4038979709148407, 0.3912876546382904, -0.5259576439857483, -0.8017148375511169, -0.28394079208374023, 0.1990179866552353, -0.4405907988548279, 0.8753695487976074","-94.81252729892731, -101.75804793834686, 518.5639262199402",-1
1,202,5,1.0,"-0.8488227128982544, -0.5244734883308411, -0.06654088944196701, -0.13145321607589722, 0.3312875032424927, -0.934328019618988, 0.51207435131073, -0.7843318581581116, -0.3501480519771576","40.73059931397438, -85.43527126312256, 646.2928056716919",-1
1,202,7,1.0,"-0.2507018744945526, -0.4587419033050537, -0.8524696230888367, 0.9591258764266968, -0.23709388077259064, -0.15448027849197388, -0.13124877214431763, -0.8563540577888489, 0.4994310736656189","-125.01540780067444, -10.189794935286045, 385.1056098937988",-1
1,202,8,1.0,"-0.870864748954773, 0.13405995070934296, -0.4728875160217285, 0.2685801684856415, -0.6759670972824097, -0.6862457990646362, -0.41165444254875183, -0.7246355414390564, 0.5526700019836426","189.94730710983276, -88.10558915138245, 603.0545830726624",-1
1,203,2,1.0,"0.04629238694906235, -0.9834902882575989, 0.1749400496482849, 0.9653301239013672, -0.0009936869610100985, -0.2610306739807129, 0.25689491629600525, 0.1809586137533188, 0.949346661567688","103.11510413885117, -57.47097730636597, 362.9438579082489",-1
1,203,3,1.0,"-0.9442179203033447, -0.32902076840400696, -0.014071940444409847, -0.10638860613107681, 0.3451935946941376, -0.9324821829795837, 0.3116634786128998, -0.8789691925048828, -0.360942006111145","158.5201621055603, -97.61502593755722, 513.6256217956543",-1
1,203,4,1.0,"-0.8258549571037292, 0.40538784861564636, 0.3919493854045868, -0.5258356332778931, -0.8046625852584839, -0.27570798993110657, 0.2036183625459671, -0.4337957501411438, 0.8777019381523132","-93.35432946681976, -100.82347691059113, 518.7714695930481",-1
1,203,5,1.0,"-0.8196102380752563, -0.5707803964614868, -0.04948629438877106, -0.13201215863227844, 0.27219927310943604, -0.9531424641609192, 0.5575050711631775, -0.7746724486351013, -0.29844725131988525","42.68651455640793, -83.07495713233948, 646.512508392334",-1
1,203,7,1.0,"-0.2829573452472687, -0.4284859299659729, -0.8580996990203857, 0.946469247341156, -0.26964107155799866, -0.17745380103588104, -0.15534241497516632, -0.8623768091201782, 0.4818456172943115","-126.029372215271, -8.915432728827, 392.2308385372162",-1
1,203,8,1.0,"-0.8951275944709778, 0.4123220443725586, 0.16952009499073029, -0.24396547675132751, -0.7713157534599304, 0.5878375172615051, 0.3731318712234497, 0.4848325550556183, 0.7910183668136597","206.83860778808594, -108.26664417982101, 659.8718762397766",-1
1,204,2,1.0,"0.04283891245722771, -0.9881084561347961, 0.14767049252986908, 0.9604049324989319, 5.280598998069763e-07, -0.2786080241203308, 0.27529484033584595, 0.15375873446464539, 0.9489842057228088","104.97575253248215, -56.89176917076111, 365.2802109718323",-1
1,204,3,1.0,"-0.9499468207359314, -0.3122556209564209, -0.009878257289528847, -0.10414101183414459, 0.34631288051605225, -0.9323208928108215, 0.2945432960987091, -0.8846263885498047, -0.3614974021911621","160.1445972919464, -96.57914936542511, 514.5792961120605",-1
1,204,4,1.0,"-0.8349682688713074, 0.39458608627319336, 0.3835750222206116, -0.5087345242500305, -0.8192316293716431, -0.26466765999794006, 0.2098025530576706, -0.4161270260810852, 0.884772002696991","-90.86403250694275, -98.27990084886551, 513.7707591056824",-1
1,204,5,1.0,"-0.9604701995849609, -0.2704172432422638, -0.06611710041761398, -0.050419021397829056, 0.4025536775588989, -0.9140068292617798, 0.27377885580062866, -0.8745428323745728, -0.40027502179145813","37.412744015455246, -83.16613733768463, 643.1118249893188",-1
1,204,7,1.0,"-0.3039873540401459, -0.43003973364830017, -0.8500927090644836, 0.9346765875816345, -0.30726444721221924, -0.1787969022989273, -0.18431344628334045, -0.8489136695861816, 0.49535250663757324","-123.38918447494507, -8.169632405042648, 387.10612058639526",-1
1,204,8,1.0,"-0.9704070687294006, 0.10460736602544785, 0.21764057874679565, 0.0830964744091034, -0.70158851146698, 0.7077205777168274, 0.22672691941261292, 0.7048622965812683, 0.6721339821815491","188.07773292064667, -86.94354444742203, 586.6857171058655",-1
1,205,2,1.0,"0.048887092620134354, -0.9863202571868896, 0.15742483735084534, 0.9624204039573669, 0.004364192485809326, -0.2715292274951935, 0.26712772250175476, 0.16478313505649567, 0.9494679570198059","106.38847202062607, -55.827051401138306, 365.20904302597046",-1
1,205,3,1.0,"-0.9511796236038208, -0.3084252178668976, -0.011453909799456596, -0.09821319580078125, 0.33765316009521484, -0.9361327290534973, 0.29259443283081055, -0.889305591583252, -0.3514602780342102","161.7937833070755, -95.47673910856247, 516.4446234703064",-1
1,205,4,1.0,"-0.8288165330886841, 0.4009876251220703, 0.3902204930782318, -0.5191836357116699, -0.8111652135848999, -0.2691829800605774, 0.20859427750110626, -0.425699383020401, 0.8804933428764343","-90.0345891714096, -97.93389588594437, 517.9340839385986",-1
1,205,5,1.0,"-0.25741147994995117, -0.4453008770942688, -0.8575817942619324, 0.9487751126289368, -0.28473612666130066, -0.1369343101978302, -0.18320754170417786, -0.8489008545875549, 0.4957847595214844","-119.53181028366089, -6.974456366151571, 386.5976333618164",-1
1,205,7,1.0,"-0.8116483092308044, -0.5824687480926514, -0.0442410372197628, -0.12114117294549942, 0.2419271469116211, -0.9627026319503784, 0.5714473128318787, -0.7760165333747864, -0.26692068576812744","45.08321359753609, -78.4514993429184, 632.8926086425781",-1
1,205,8,1.0,"-0.9707693457603455, 0.16943638026714325, 0.16999447345733643, -0.0007982738316059113, -0.7105438709259033, 0.7036525011062622, 0.24001285433769226, 0.6829487085342407, 0.6899094581604004","188.8081580400467, -86.69959753751755, 584.1349363327026",-1
1,206,2,1.0,"0.07234326750040054, -0.982789933681488, 0.16997171938419342, 0.9811199903488159, 0.03947632014751434, -0.18932852149009705, 0.1793603003025055, 0.18045929074287415, 0.9670906662940979","108.3708181977272, -55.00304698944092, 367.96632409095764",-1
1,206,3,1.0,"-0.9532779455184937, -0.3017687499523163, -0.014021648094058037, -0.09360148012638092, 0.33917778730392456, -0.9360539317131042, 0.28722769021987915, -0.8910071849822998, -0.35157671570777893","163.34597766399384, -94.05553340911865, 517.2511339187622",-1
1,206,4,1.0,"-0.8294005393981934, 0.39241188764572144, 0.3976276218891144, -0.5161054730415344, -0.8106703162193298, -0.27649375796318054, 0.21384546160697937, -0.43454188108444214, 0.8748962879180908","-89.14226293563843, -97.43823111057281, 522.7869153022766",-1
1,206,5,1.0,"-0.8146666288375854, -0.5763278603553772, -0.06453239917755127, -0.13455456495285034, 0.29608383774757385, -0.945637047290802, 0.5641040205955505, -0.7616958618164062, -0.31875723600387573","47.147754579782486, -79.9630954861641, 639.7696137428284",-1
1,206,7,1.0,"-0.27187663316726685, -0.4426642954349518, -0.8544772863388062, 0.9430047869682312, -0.2996099591255188, -0.14483049511909485, -0.19189859926700592, -0.8451521992683411, 0.4988915026187897","-118.6172366142273, -6.064913235604763, 387.76370882987976",-1
1,206,8,1.0,"-0.9706788659095764, 0.141961932182312, 0.19398371875286102, 0.024690154939889908, -0.7438369393348694, 0.6679050922393799, 0.23910930752754211, 0.6531107425689697, 0.7185215950012207","185.665100812912, -87.85349130630493, 578.2651901245117",-1
1,208,2,1.0,"0.07227446138858795, -0.9851232171058655, 0.15591275691986084, 0.9714627265930176, 0.03412298858165741, -0.23472493886947632, 0.22591274976730347, 0.16842806339263916, 0.9594767093658447","112.39700764417648, -52.9569610953331, 374.149888753891",-1
1,208,3,1.0,"-0.9559972882270813, -0.29307880997657776, -0.013191567733883858, -0.0989430621266365, 0.3644215166568756, -0.9259629249572754, 0.27618736028671265, -0.8839127421379089, -0.3773840665817261","165.18697142601013, -90.81646800041199, 515.4610872268677",-1
1,208,4,1.0,"-0.8357051014900208, 0.38487499952316284, 0.3917503356933594, -0.503013551235199, -0.8227221369743347, -0.2647753059864044, 0.2203962355852127, -0.41832974553108215, 0.8811503648757935","-85.8541876077652, -93.9156711101532, 519.7805166244507",-1
1,208,5,1.0,"-0.2449607253074646, -0.43804800510406494, -0.8649325370788574, 0.9542757868766785, -0.2665785253047943, -0.1352543830871582, -0.17132452130317688, -0.8585161566734314, 0.48331984877586365","-116.7495846748352, -3.9800964295864105, 392.5037086009979",-1
1,208,7,1.0,"-0.7763541340827942, 0.6298947334289551, -0.02251226268708706, 0.22460992634296417, 0.24310964345932007, -0.9436355829238892, -0.588918149471283, -0.7376519441604614, -0.3302198350429535","29.629642143845558, -73.13806563615799, 646.7195749282837",-1
1,208,8,1.0,"-0.8786713480949402, -0.23246154189109802, -0.4170110821723938, 0.46981745958328247, -0.5763360857963562, -0.6686615347862244, -0.08490047603845596, -0.7834529280662537, 0.6156245470046997","238.22595179080963, -101.52825713157654, 729.897677898407",-1
1,209,2,1.0,"0.08114679902791977, -0.980679452419281, 0.17799751460552216, 0.9789177179336548, 0.044831905514001846, -0.1992742121219635, 0.18744415044784546, 0.1904153972864151, 0.963642418384552","111.25341057777405, -51.29710212349892, 364.54400420188904",-1
1,209,3,1.0,"-0.9568838477134705, -0.28858134150505066, -0.033078644424676895, -0.07119105756282806, 0.34340155124664307, -0.9364866614341736, 0.2816118001937866, -0.8937540054321289, -0.34913983941078186","167.97377169132233, -90.47570824623108, 520.3037858009338",-1
1,209,4,1.0,"-0.8413891792297363, 0.374515563249588, 0.3896181285381317, -0.48765435814857483, -0.83687424659729, -0.248665913939476, 0.23293206095695496, -0.39922380447387695, 0.8867711424827576","-84.80941504240036, -92.39408373832703, 520.1322436332703",-1
1,209,5,1.0,"-0.24352990090847015, -0.44558268785476685, -0.861480712890625, 0.9545512795448303, -0.26747068762779236, -0.13149619102478027, -0.17182844877243042, -0.8543508052825928, 0.49046868085861206","-114.83655869960785, -3.0562200117856264, 391.13619923591614",-1
1,209,7,1.0,"-0.857781708240509, 0.5126922726631165, -0.03684096783399582, 0.21765655279159546, 0.2973586916923523, -0.9296254515647888, -0.4656568467617035, -0.8054343461990356, -0.36665961146354675","31.732749193906784, -72.80378043651581, 644.634485244751",-1
1,209,8,1.0,"0.15927381813526154, -0.9517959952354431, 0.26213762164115906, 0.7304573655128479, -0.06500714272260666, -0.6798575520515442, 0.6641265153884888, 0.29976385831832886, 0.6848924160003662","198.65252077579498, -76.45126432180405, 607.5770854949951",-1
1,210,2,1.0,"0.0710906833410263, -0.9744328856468201, 0.2131362408399582, 0.9863197207450867, 0.03681238368153572, -0.1606810837984085, 0.14872682094573975, 0.2216433882713318, 0.9637191891670227","110.16557365655899, -48.871491104364395, 355.64985871315",-1
1,210,3,1.0,"-0.9509666562080383, -0.3088844120502472, -0.015895593911409378, -0.08828974515199661, 0.3203558027744293, -0.9431740045547485, 0.2964239716529846, -0.8955236077308655, -0.3319190442562103","168.74179244041443, -87.99294382333755, 517.6608562469482",-1
1,210,4,1.0,"-0.8115203380584717, 0.4250037372112274, 0.40100693702697754, -0.5537180304527283, -0.7785300016403198, -0.29544445872306824, 0.18663093447685242, -0.46180397272109985, 0.8671250939369202","-88.83847296237946, -99.05249625444412, 546.5982556343079",-1
1,210,5,1.0,"-0.2432476431131363, -0.4413580894470215, -0.8637324571609497, 0.9534929394721985, -0.27221187949180603, -0.12942896783351898, -0.17799368500709534, -0.8550460338592529, 0.4870467185974121","-114.20048028230667, -2.470173640176654, 393.7179446220398",-1
1,210,7,1.0,"-0.795733630657196, 0.6053510904312134, -0.018923629075288773, 0.22204545140266418, 0.2625240087509155, -0.93902987241745, -0.5634747743606567, -0.7514195442199707, -0.34331464767456055","32.82151371240616, -70.70030272006989, 647.9119062423706",-1
1,210,8,1.0,"-0.879350483417511, 0.10227657109498978, -0.4650617241859436, 0.24659883975982666, -0.7376784682273865, -0.6285057663917542, -0.4073474407196045, -0.6673606038093567, 0.6234565377235413","201.22507214546204, -77.25293934345245, 610.1878881454468",-1
1,211,2,1.0,"0.05301467329263687, -0.9810154438018799, 0.18654300272464752, 0.9776327013969421, 0.012914495542645454, -0.20992252230644226, 0.20352812111377716, 0.19349955022335052, 0.959757387638092","110.7933297753334, -47.43712767958641, 354.7295331954956",-1
1,211,3,1.0,"-0.9504013657569885, -0.3105465769767761, -0.017262347042560577, -0.09050953388214111, 0.3292427957057953, -0.9398974776268005, 0.29756543040275574, -0.8917174935340881, -0.34102022647857666","170.39455473423004, -86.74772828817368, 518.3696150779724",-1
1,211,4,1.0,"-0.8291098475456238, 0.3928299844264984, 0.39782097935676575, -0.5119175314903259, -0.8194644451141357, -0.2577180564403534, 0.2247607260942459, -0.4173280894756317, 0.8805225491523743","-82.0586234331131, -91.52805060148239, 524.3175029754639",-1
1,211,5,1.0,"0.7104760408401489, 0.7021547555923462, 0.046932779252529144, -0.26131418347358704, 0.20131123065948486, 0.9440279006958008, 0.6534055471420288, -0.6829734444618225, 0.3265097439289093","48.67501184344292, -92.14215725660324, 576.8522024154663",-1
1,211,7,1.0,"-0.3292185962200165, -0.32733267545700073, -0.8857023119926453, 0.9050906300544739, -0.3767291307449341, -0.19719597697257996, -0.2691211402416229, -0.8665613532066345, 0.4202919602394104","-118.79503726959229, -2.1169986575841904, 415.6586229801178",-1
1,211,8,1.0,"0.06566789746284485, -0.7337853312492371, 0.6762004494667053, 0.9598201513290405, -0.13883264362812042, -0.2438666671514511, 0.2728244364261627, 0.6650449633598328, 0.6951850652694702","215.60782194137573, -77.51267403364182, 628.4323334693909",-1
1,212,2,1.0,"0.023768601939082146, -0.9692791104316711, 0.24481260776519775, 0.9769191741943359, -0.02947949804365635, -0.211565300822258, 0.21228276193141937, 0.2441907525062561, 0.9462066888809204","116.24035239219666, -48.501621931791306, 366.99381470680237",-1
1,212,3,1.0,"-0.8264115452766418, 0.40555793046951294, 0.3905979096889496, -0.5219066143035889, -0.8120748400688171, -0.26105156540870667, 0.21132323145866394, -0.41959166526794434, 0.8827714323997498","-80.75974881649017, -90.29646217823029, 522.5299596786499",-1
1,212,4,1.0,"-0.9539163112640381, -0.29966607689857483, -0.015621000900864601, -0.09220906347036362, 0.34226903319358826, -0.9350665807723999, 0.28555428981781006, -0.8905348181724548, -0.3541278839111328","172.12249338626862, -85.81621944904327, 519.2566514015198",-1
1,212,5,1.0,"-0.8748388290405273, -0.4768705368041992, -0.08515613526105881, -0.10005929321050644, 0.3498913645744324, -0.9314311742782593, 0.4739674925804138, -0.8063315749168396, -0.35381388664245605","53.368717432022095, -71.12473249435425, 650.1337289810181",-1
1,212,7,1.0,"-0.35529544949531555, -0.40460076928138733, -0.8426526188850403, 0.8836879730224609, -0.43926551938056946, -0.16168364882469177, -0.3047308921813965, -0.8020874261856079, 0.513609766960144","-115.02502113580704, -2.125659491866827, 401.07062458992004",-1
1,212,8,1.0,"0.2168433666229248, -0.2671224772930145, 0.9389485716819763, 0.5648375749588013, -0.7501479983329773, -0.34385547041893005, 0.7962019443511963, 0.6049162745475769, -0.011783810332417488","201.3656347990036, -75.77446848154068, 601.6784906387329",-1
1,213,2,1.0,"-0.011921484023332596, -0.9719476103782654, 0.23489603400230408, 0.961956262588501, -0.07527029514312744, -0.2626303434371948, 0.2729436159133911, 0.22282877564430237, 0.9358681440353394","115.17423391342163, -45.55589333176613, 359.5151901245117",-1
1,213,3,1.0,"-0.9521782398223877, -0.30554139614105225, -0.001078941859304905, -0.1050969585776329, 0.3308321237564087, -0.937819242477417, 0.2868994474411011, -0.8928576111793518, -0.3471226394176483","172.78335988521576, -84.45335924625397, 517.5502300262451",-1
1,213,4,1.0,"-0.8314214944839478, 0.4001861810684204, 0.3854730427265167, -0.5135238170623779, -0.8183671236038208, -0.2580091059207916, 0.21220672130584717, -0.4124639332294464, 0.8859130144119263","-78.76218855381012, -89.0975296497345, 521.3766098022461",-1
1,213,5,1.0,"-0.37099573016166687, -0.39364123344421387, -0.8410759568214417, 0.8710881471633911, -0.461392343044281, -0.16829277575016022, -0.321819007396698, -0.7950872778892517, 0.5140708088874817","-112.05148696899414, -1.671351375989616, 396.5941071510315",-1
1,213,7,1.0,"0.6830069422721863, 0.7283419966697693, 0.05495034158229828, -0.28725358843803406, 0.19867926836013794, 0.9370229840278625, 0.671555757522583, -0.6557778120040894, 0.3449181616306305","52.5515079498291, -83.64942669868469, 579.6790719032288",-1
1,213,8,1.0,"0.21002835035324097, -0.2561923563480377, 0.9435324668884277, 0.5694746375083923, -0.7523955702781677, -0.3310578465461731, 0.7947242259979248, 0.6068494915962219, -0.012129339389503002","203.86628806591034, -74.33658093214035, 603.3450961112976",-1
1,214,2,1.0,"0.028428994119167328, -0.9849809408187866, 0.1703069657087326, 0.9803723096847534, -0.0057782577350735664, -0.19707052409648895, 0.1950947344303131, 0.1725667417049408, 0.9654837250709534","116.55386537313461, -45.78012600541115, 361.0549867153168",-1
1,214,3,1.0,"-0.9516482949256897, -0.30699458718299866, -0.01094956323504448, -0.09826760739088058, 0.33800268173217773, -0.9360008239746094, 0.29104822874069214, -0.8896676898002625, -0.3518272638320923","172.35125601291656, -83.46240222454071, 513.6517882347107",-1
1,214,4,1.0,"-0.8196302652359009, 0.4193882942199707, 0.39028140902519226, -0.5348517298698425, -0.8042768836021423, -0.258983314037323, 0.20527973771095276, -0.4210132956504822, 0.8835203647613525","-79.73501831293106, -90.01044183969498, 529.4846892356873",-1
1,214,5,1.0,"-0.7837534546852112, -0.62018883228302, -0.03311027213931084, -0.10752885043621063, 0.18800799548625946, -0.9762635231018066, 0.6116928458213806, -0.7615897059440613, -0.2140401154756546","58.91771242022514, -66.74586981534958, 656.7102074623108",-1
1,214,7,1.0,"-0.23110340535640717, -0.4738434851169586, -0.8497433066368103, 0.9605934023857117, -0.24976523220539093, -0.12197425216436386, -0.15443958342075348, -0.8444463610649109, 0.512892484664917","-107.28120803833008, -0.13618347293231636, 387.5728249549866",-1
1,214,8,1.0,"0.23327568173408508, -0.2438945323228836, 0.941327691078186, 0.547856330871582, -0.7668114900588989, -0.33444535732269287, 0.8033903241157532, 0.5937302708625793, -0.04525930806994438","205.08292317390442, -73.52334260940552, 603.5109162330627",-1
1,215,2,1.0,"0.03443487733602524, -0.9802040457725525, 0.19497209787368774, 0.9708836674690247, -0.013466346077620983, -0.2391728162765503, 0.23706375062465668, 0.1975311040878296, 0.9512004256248474","116.29297584295273, -45.41224241256714, 355.081707239151",-1
1,215,3,1.0,"-0.8167582750320435, 0.42464780807495117, 0.3906153440475464, -0.5401630401611328, -0.8007246255874634, -0.25896745920181274, 0.2028053104877472, -0.42250972986221313, 0.8833772540092468","-77.47077941894531, -89.2949104309082, 524.8050093650818",-1
1,215,4,1.0,"-0.9457765221595764, -0.32479479908943176, -0.0038818484172225, -0.11562880128622055, 0.3478217124938965, -0.9304031729698181, 0.30354028940200806, -0.8795046210289001, -0.3665172755718231","175.77199637889862, -83.34457874298096, 516.677975654602",-1
1,215,5,1.0,"-0.23397615551948547, -0.4577319920063019, -0.8577510118484497, 0.9585583209991455, -0.25610464811325073, -0.12480606138706207, -0.16254624724388123, -0.8514059782028198, 0.4986850917339325","-106.50946199893951, 0.22193975746631622, 391.00298285484314",-1
1,215,7,1.0,"-0.7423092722892761, 0.6700488328933716, 0.0033939294517040253, 0.22226499021053314, 0.2510069012641907, -0.9421219825744629, -0.6321195960044861, -0.6985915303230286, -0.33525311946868896","38.30895572900772, -65.14319777488708, 647.4097967147827",-1
1,215,8,1.0,"0.2269621342420578, -0.2676636874675751, 0.9363996982574463, 0.5406925678253174, -0.7650699019432068, -0.3497418761253357, 0.8100244998931885, 0.5856825709342957, -0.028918122872710228","206.1939537525177, -72.67870008945465, 602.2763252258301",-1
1,216,2,1.0,"0.03567720577120781, -0.9923408627510071, 0.11826590448617935, 0.9714425206184387, 0.0066588823683559895, -0.23718143999576569, 0.23457732796669006, 0.12335051596164703, 0.964239776134491","122.40929901599884, -47.00728878378868, 370.1353073120117",-1
1,216,3,1.0,"-0.7997210025787354, 0.4509393572807312, 0.3963586390018463, -0.5642514824867249, -0.7900686860084534, -0.23960809409618378, 0.20510178804397583, -0.4152655601501465, 0.8862776160240173","-76.0350376367569, -89.73872661590576, 526.7446041107178",-1
1,216,4,1.0,"-0.9453672766685486, -0.32550176978111267, -0.018150968477129936, -0.10519980639219284, 0.35728681087493896, -0.928051233291626, 0.3085674047470093, -0.8754398822784424, -0.37200993299484253","175.07928609848022, -83.20731669664383, 511.35963201522827",-1
1,216,5,1.0,"-0.20238043367862701, -0.49484094977378845, -0.845088541507721, 0.967666745185852, -0.23370233178138733, -0.0948910266160965, -0.1505431830883026, -0.8369681239128113, 0.5261379480361938","-104.53286021947861, -0.6177547038532794, 387.75333762168884",-1
1,216,7,1.0,"0.3705827593803406, -0.566800057888031, 0.7358032464981079, -0.5866537690162659, -0.7570194602012634, -0.28767868876457214, 0.7200735807418823, -0.3250528872013092, -0.613053560256958","261.1781358718872, -91.66594594717026, 757.1070790290833",-1
1,216,8,1.0,"0.227871835231781, 0.16410984098911285, -0.9597616195678711, 0.1916533261537552, -0.973970890045166, -0.1210361123085022, -0.9546430110931396, -0.15636077523231506, -0.25339275598526","66.39814376831055, -96.0392877459526, 704.1943669319153",-1
1,217,2,1.0,"0.0392131581902504, -0.9876932501792908, 0.15140873193740845, 0.9721639156341553, 0.002681619254872203, -0.23428644239902496, 0.23099707067012787, 0.15638120472431183, 0.9603049159049988","123.31325560808182, -46.53981700539589, 367.4781918525696",-1
1,217,3,1.0,"-0.8036500811576843, 0.43005478382110596, 0.411338746547699, -0.5537795424461365, -0.7935106754302979, -0.2523270845413208, 0.21788720786571503, -0.43057364225387573, 0.8758604526519775","-74.51436668634415, -89.57687020301819, 531.1815738677979",-1
1,217,4,1.0,"-0.9386643171310425, -0.3444003462791443, -0.017256148159503937, -0.10669058561325073, 0.3376440405845642, -0.9352077841758728, 0.3279123306274414, -0.8760050535202026, -0.3536786437034607","177.88828909397125, -83.23775231838226, 513.5641694068909",-1
1,217,5,1.0,"-0.20227648317813873, -0.48841288685798645, -0.848844587802887, 0.9692437648773193, -0.22390852868556976, -0.10213346034288406, -0.1401802897453308, -0.8433966040611267, 0.5186826586723328","-103.65215688943863, -0.43936693691648543, 394.08329129219055",-1
1,217,7,1.0,"-0.8541216850280762, -0.5154087543487549, -0.0694984495639801, -0.08431251347064972, 0.2690896987915039, -0.9594176411628723, 0.5131934881210327, -0.8135998249053955, -0.2732907235622406","61.49958446621895, -67.15703010559082, 655.5161476135254",-1
1,217,8,1.0,"0.3713994324207306, -0.5970771908760071, 0.7110282778739929, -0.5999685525894165, -0.7387785911560059, -0.306991845369339, 0.7085903286933899, -0.3125779926776886, -0.632609486579895","263.7663185596466, -90.85383266210556, 757.1311593055725",-1
1,218,2,1.0,"0.01799977384507656, -0.9816167950630188, 0.19001227617263794, 0.9777481555938721, -0.02244568057358265, -0.20857760310173035, 0.20900821685791016, 0.18953850865364075, 0.9593700170516968","124.93153661489487, -46.467676758766174, 367.33728647232056",-1
1,218,3,1.0,"-0.8075800538063049, 0.42929607629776, 0.4043753147125244, -0.54966139793396, -0.7963892817497253, -0.25226259231567383, 0.21374481916427612, -0.4259917736053467, 0.8791155219078064","-72.54131138324738, -88.89400213956833, 529.6744704246521",-1
1,218,4,1.0,"-0.9345697164535522, -0.35490649938583374, -0.024917151778936386, -0.11661136895418167, 0.37173131108283997, -0.9209873676300049, 0.3361268639564514, -0.8578212857246399, -0.3887949585914612","179.1222095489502, -83.01135152578354, 511.6724371910095",-1
1,218,5,1.0,"-0.8192426562309265, -0.5708798170089722, -0.05420226976275444, -0.11774328351020813, 0.2599645256996155, -0.9584128260612488, 0.5612291097640991, -0.7787907123565674, -0.28019124269485474","64.6030455827713, -66.14221632480621, 656.3310623168945",-1
1,218,7,1.0,"-0.21227140724658966, -0.4767085313796997, -0.8530474305152893, 0.9691348075866699, -0.21469251811504364, -0.12118181586265564, -0.12537449598312378, -0.8524413704872131, 0.5075678825378418","-101.63859277963638, -0.1598606613697484, 392.604798078537",-1
1,218,8,1.0,"0.3507228195667267, -0.6111342906951904, 0.7095833420753479, -0.6017196774482727, -0.7276650071144104, -0.3292977511882782, 0.7175840735435486, -0.31147801876068115, -0.6229403018951416","265.49941301345825, -90.04411846399307, 755.9212446212769",-1
1,219,2,1.0,"0.028625085949897766, -0.9840759634971619, 0.17542757093906403, 0.9824978709220886, -0.00461688544601202, -0.18621614575386047, 0.18406081199645996, 0.17768768966197968, 0.9667205214500427","123.80871921777725, -45.10851576924324, 358.9402139186859",-1
1,219,3,1.0,"-0.8133049607276917, 0.425883948802948, 0.3964313566684723, -0.543728232383728, -0.7988482713699341, -0.2572958767414093, 0.20711034536361694, -0.4248109459877014, 0.8812724351882935","-70.48051059246063, -88.446706533432, 528.6955833435059",-1
1,219,4,1.0,"-0.9402915239334106, -0.34011441469192505, -0.013193534687161446, -0.11483925580978394, 0.35350075364112854, -0.9283581972122192, 0.3204119801521301, -0.8714122772216797, -0.3714522421360016","181.86084926128387, -82.01436698436737, 513.4115219116211",-1
1,219,5,1.0,"-0.110110804438591, 0.7869482040405273, -0.6071147322654724, 0.9934810996055603, 0.06900757551193237, -0.0907367691397667, -0.029509615153074265, -0.6131481528282166, -0.7894166111946106","-93.91432255506516, 2.6785002555698156, 438.0461275577545",-1
1,219,7,1.0,"0.24346043169498444, -0.21642443537712097, -0.9454562067985535, -0.7551186680793762, 0.5694710612297058, -0.3248051404953003, 0.6087058186531067, 0.7930089235305786, -0.02478245459496975","221.9361662864685, -74.57858324050903, 626.8503665924072",-1
1,219,8,1.0,"-0.23122014105319977, 0.953105628490448, -0.195261612534523, -0.9097911715507507, -0.2829299569129944, -0.30369552969932556, -0.3446992337703705, 0.10742677003145218, 0.932546079158783","62.21909448504448, -75.10209828615189, 592.5958156585693",-1
1,220,2,1.0,"0.017735714092850685, -0.9874428510665894, 0.15697874128818512, 0.9705522656440735, -0.020721370354294777, -0.23999816179275513, 0.24023722112178802, 0.1566125750541687, 0.9579972624778748","127.72603332996368, -45.88313028216362, 365.52777886390686",-1
1,220,3,1.0,"-0.936878502368927, -0.3492640256881714, -0.016536805778741837, -0.11599693447351456, 0.3550747334957123, -0.9276134967803955, 0.32985374331474304, -0.8671428561210632, -0.37317538261413574","185.27381122112274, -82.57660269737244, 517.3020362854004",-1
1,220,4,1.0,"-0.8049110770225525, 0.41900062561035156, 0.4201866388320923, -0.5456503033638, -0.8009076118469238, -0.2466028779745102, 0.23320390284061432, -0.427768349647522, 0.8732870817184448","-68.55412572622299, -88.98665755987167, 534.5812439918518",-1
