scene_id,im_id,obj_id,score,R,t,time
1,187,2,1.0,0.053805138915777206 -0.9892306923866272 0.13611707091331482 0.9899131059646606 0.03495024889707565 -0.13729767501354218 0.13106168806552887 0.14213137328624725 0.9811328053474426,73.27693700790405 -56.31653219461441 351.430207490921,-1
1,187,3,1.0,-0.8006478548049927 0.4344053566455841 0.41261982917785645 -0.5659173727035522 -0.774458110332489 -0.2827586531639099 0.19672489166259766 -0.45989876985549927 0.8659056425094604,-123.2384592294693 -101.90096497535706 523.8348841667175,-1
1,187,4,1.0,0.835675060749054 0.5473655462265015 -0.04514424875378609 0.032068364322185516 -0.13068491220474243 -0.9909052848815918 -0.548287034034729 0.8266271948814392 -0.126763254404068,127.87449359893799 -82.4422687292099 456.3969671726227,-1
1,187,5,1.0,-0.33808496594429016 -0.36320745944976807 -0.8682044148445129 0.8920964002609253 -0.41753143072128296 -0.17271727323532104 -0.29977044463157654 -0.8329152464866638 0.4651772379875183,-164.51795399188995 -10.71789301931858 413.00496459007263,-1
1,187,7,1.0,0.7836510539054871 -0.6182853579521179 0.06011907756328583 -0.07910829782485962 -0.19531813263893127 -0.9775441884994507 0.6161437034606934 0.7612976431846619 -0.20197276771068573,31.414639204740524 -72.9987695813179 631.0595273971558,-1
1,187,8,1.0,-0.20306944847106934 -0.027345310896635056 -0.9787824153900146 0.9168198108673096 0.3456770181655884 -0.19987156987190247 0.3438081443309784 -0.9379550218582153 -0.04512571543455124,166.38591885566711 -84.64496582746506 598.7799763679504,-1
1,188,2,1.0,0.031493280082941055 -0.9906262755393982 0.1329202950000763 0.9879978895187378 0.010733723640441895 -0.15409371256828308 0.15122252702713013 0.1361779123544693 0.9790748953819275,76.16893947124481 -56.25256896018982 356.5300703048706,-1
1,188,3,1.0,-0.8085916042327881 0.423061728477478 0.40889889001846313 -0.5523941516876221 -0.7851462364196777 -0.28001052141189575 0.20258364081382751 -0.45228755474090576 0.8685595989227295,-121.12785875797272 -101.12178325653076 523.4419703483582,-1
1,188,4,1.0,0.8475297689437866 0.5293849110603333 -0.03801385313272476 0.04968878626823425 -0.15045082569122314 -0.9873680472373962 -0.5284169316291809 0.8349350094795227 -0.15381601452827454,130.12608885765076 -82.55306631326675 457.40076899528503,-1
1,188,5,1.0,-0.4720393717288971 -0.881575882434845 0.0016966895200312138 -0.30264750123023987 0.16024422645568848 -0.9395352005958557 0.8279996514320374 -0.4440110921859741 -0.342448353767395,27.04557031393051 -78.25975120067596 632.7612996101379,-1
1,188,7,1.0,-0.2776261568069458 -0.31516075134277344 -0.9075226187705994 0.9463609457015991 -0.2522624731063843 -0.20190274715423584 -0.1653020679950714 -0.9148974418640137 0.3682904839515686,-171.24632000923157 -11.119751259684563 442.16305017471313,-1
1,188,8,1.0,-0.11151749640703201 0.2202850580215454 -0.9690399765968323 0.8701534271240234 0.49263858795166016 0.011850465089082718 0.4799968898296356 -0.841891884803772 -0.2466195821762085,165.911927819252 -85.44247597455978 596.2691903114319,-1
1,189,2,1.0,0.023177286610007286 -0.986159086227417 0.16417406499385834 0.969822347164154 -0.017689181491732597 -0.24316993355751038 0.24270835518836975 0.1648557037115097 0.9559891223907471,78.32295447587967 -55.83842098712921 357.1968376636505,-1
1,189,3,1.0,-0.8172348737716675 0.3650791049003601 0.44591987133026123 -0.5106696486473083 -0.8173596262931824 -0.26672089099884033 0.2671026587486267 -0.44569131731987 0.8544094562530518,-118.83337795734406 -100.51225870847702 528.2337665557861,-1
1,189,4,1.0,0.8509222865104675 0.5235036015510559 -0.04330538213253021 0.07365529239177704 -0.20053455233573914 -0.9769139289855957 -0.5201022624969482 0.828088104724884 -0.20919808745384216,132.47781991958618 -81.17306232452393 457.88052678108215,-1
1,189,5,1.0,-0.4468090534210205 -0.894623339176178 0.0032746419310569763 -0.07472868263721466 0.03367430716753006 -0.9966351985931396 0.8915029168128967 -0.44555041193962097 -0.0818999856710434,29.516175389289856 -74.70427453517914 646.0370421409607,-1
1,189,7,1.0,-0.2845849394798279 -0.32799458503723145 -0.9007946252822876 0.9478437900543213 -0.23696455359458923 -0.2131662666797638 -0.14353901147842407 -0.9144765734672546 0.3783242106437683,-168.18764805793762 -10.139388963580132 438.81484866142273,-1
1,189,8,1.0,-0.043047886341810226 -0.7532007694244385 -0.6563806533813477 -0.8911848664283752 0.3259165585041046 -0.3155440092086792 0.4515933096408844 0.5713729858398438 -0.6852710843086243,177.50585079193115 -91.1858007311821 621.8844056129456,-1
1,190,2,1.0,0.04720979928970337 -0.9886152148246765 0.1428690403699875 0.9835339784622192 0.021027347072958946 -0.17949646711349487 0.17444869875907898 0.14899054169654846 0.9733291268348694,81.0040831565857 -55.905379354953766 361.1520230770111,-1
1,190,3,1.0,-0.8076077699661255 0.4421951174736023 0.3901706039905548 -0.5602436661720276 -0.7818648815155029 -0.27352210879325867 0.18411056697368622 -0.4394892454147339 0.8791772127151489,-115.15288800001144 -98.83347153663635 513.1257176399231,-1
1,190,4,1.0,0.8403093814849854 0.5408726930618286 -0.03656235337257385 0.06759737432003021 -0.1714612990617752 -0.9828690886497498 -0.5378759503364563 0.8234425783157349 -0.18064212799072266,134.3638300895691 -80.82643151283264 461.289644241333,-1
1,190,5,1.0,-0.270319402217865 -0.3369530439376831 -0.9018813967704773 0.9499921202659607 -0.24546709656715393 -0.19303026795387268 -0.15634006261825562 -0.9089601039886475 0.38645726442337036,-164.33781385421753 -10.303563438355923 435.1801872253418,-1
1,190,7,1.0,0.09862040728330612 -0.9949426651000977 -0.019058309495449066 -0.2814348340034485 -0.009516261518001556 -0.959533154964447 0.9544991254806519 0.09999322891235352 -0.28094998002052307,38.56098651885986 -76.7645314335823 643.8809037208557,-1
1,190,8,1.0,-0.018637659028172493 -0.7563572525978088 -0.653893232345581 -0.8937932252883911 0.30570998787879944 -0.3281387984752655 0.4480918347835541 0.5783296227455139 -0.6817247271537781,180.18633127212524 -90.4887318611145 626.0031461715698,-1
1,191,2,1.0,0.05211174488067627 -0.988153874874115 0.14434778690338135 0.9759711623191833 0.019770193845033646 -0.21700075268745422 0.21157634258270264 0.1521875560283661 0.9654399156570435,83.37388187646866 -55.6921623647213 362.5374138355255,-1
1,191,3,1.0,-0.808912992477417 0.4332275986671448 0.3974590003490448 -0.5550862550735474 -0.7855526208877563 -0.2734706699848175 0.19374996423721313 -0.44183799624443054 0.8759223818778992,-113.13477903604507 -99.27352517843246 515.4628753662109,-1
1,191,4,1.0,0.8295731544494629 0.5574854612350464 -0.03191055729985237 0.060560014098882675 -0.14663231372833252 -0.9873355031013489 -0.5551043152809143 0.8171345591545105 -0.15540356934070587,137.9214972257614 -82.10597932338715 463.97483348846436,-1
1,191,5,1.0,-0.4213944971561432 -0.9065415859222412 -0.02468114346265793 -0.2199927717447281 0.1285877823829651 -0.9669894576072693 0.8797896504402161 -0.4020542800426483 -0.2536187767982483,33.15606340765953 -77.69936323165894 623.6408352851868,-1
1,191,7,1.0,-0.2775498926639557 -0.20870420336723328 -0.9377679228782654 0.9578635692596436 -0.1352178454399109 -0.25340428948402405 -0.07391645014286041 -0.9685860276222229 0.2374398112297058,-182.58801102638245 -13.039641082286835 494.05279755592346,-1
1,191,8,1.0,-0.005975576117634773 -0.7773886919021606 -0.6289922595024109 -0.9074220061302185 0.268513560295105 -0.3232424855232239 0.42017796635627747 0.5688298940658569 -0.7070241570472717,181.50664865970612 -90.97050875425339 626.3220310211182,-1
1,193,2,1.0,0.014906786382198334 -0.9856806397438049 0.16796287894248962 0.9650942087173462 -0.029744883999228477 -0.26020872592926025 0.2614787220954895 0.16597886383533478 0.9508311748504639,87.32293546199799 -56.42206221818924 363.6287748813629,-1
1,193,3,1.0,-0.8076538443565369 0.4286264181137085 0.4049377143383026 -0.5553167462348938 -0.7838336229324341 -0.27789947390556335 0.19828876852989197 -0.4493153393268585 0.8710897564888,-109.61786657571793 -100.66920518875122 517.1579122543335,-1
1,193,4,1.0,0.832298994064331 0.5538102984428406 -0.02393338643014431 0.05553833395242691 -0.12626904249191284 -0.9904401898384094 -0.5515379309654236 0.823013186454773 -0.13585126399993896,142.997607588768 -81.4562663435936 467.38019585609436,-1
1,193,5,1.0,-0.9741175770759583 -0.21971197426319122 -0.05311882123351097 -0.03266432136297226 0.3693523705005646 -0.9287152290344238 0.22366945445537567 -0.9029427766799927 -0.36696934700012207,20.879536867141724 -81.21378719806671 639.3350958824158,-1
1,193,7,1.0,-0.31995075941085815 -0.33044764399528503 -0.8879391551017761 0.9108048677444458 -0.3653561472892761 -0.1922222375869751 -0.2608945965766907 -0.8702409863471985 0.41786932945251465,-153.46577763557434 -12.194559909403324 419.0741777420044,-1
1,193,8,1.0,0.03649654984474182 -0.7552650570869446 -0.6544026136398315 -0.8828333020210266 -0.33121076226234436 0.33302369713783264 -0.4682663083076477 0.5655741691589355 -0.6788612604141235,193.389430642128 -84.3377336859703 625.8406043052673,-1
1,198,2,1.0,0.02938016504049301 -0.9878172874450684 0.15281963348388672 0.976810872554779 -0.0040640197694301605 -0.21406525373458862 0.21207843720912933 0.15556515753269196 0.9647912979125977,95.18759697675705 -61.171796172857285 364.33887481689453,-1
1,198,3,1.0,-0.8380452990531921 0.3786601424217224 0.3928060531616211 -0.5005878210067749 -0.8199920058250427 -0.2775338888168335 0.21700680255889893 -0.42921990156173706 0.8767430782318115,-102.17026621103287 -103.26582938432693 515.6161189079285,-1
1,198,4,1.0,-0.9738331437110901 -0.21417638659477234 -0.07600878179073334 -0.013982814736664295 0.39028438925743103 -0.9205880165100098 0.226833313703537 -0.8954365253448486 -0.38306671380996704,27.93317660689354 -88.18793296813965 644.3459391593933,-1
1,198,5,1.0,0.8618749380111694 0.5068634152412415 -0.016156062483787537 0.042941320687532425 -0.10468767583370209 -0.9935776591300964 -0.5052995085716248 0.855646014213562 -0.11199308931827545,151.79124474525452 -90.75216948986053 472.91845083236694,-1
1,198,7,1.0,-0.33836042881011963 -0.350969523191452 -0.8731166124343872 0.9094688296318054 -0.36020123958587646 -0.2076568305492401 -0.24161648750305176 -0.8643351793289185 0.4410737156867981,-141.7769491672516 -14.739389531314373 415.32206535339355,-1
1,198,8,1.0,-0.39558953046798706 -0.91478031873703 -0.0817674994468689 0.574454665184021 -0.3159143328666687 0.7551158666610718 -0.7165966629981995 0.25174421072006226 0.6504722237586975,194.05873119831085 -97.86412119865417 618.827223777771,-1
1,199,2,1.0,0.054881077259778976 -0.9907382130622864 0.12420086562633514 0.9680166244506836 0.02229529619216919 -0.24989348649978638 0.24480995535850525 0.13394294679164886 0.9602745771408081,98.57252985239029 -61.25503033399582 370.8469867706299,-1
1,199,3,1.0,-0.8346706032752991 0.3687669038772583 0.4090672731399536 -0.5039109587669373 -0.811083197593689 -0.2970150411128998 0.22225822508335114 -0.4540431797504425 0.862812876701355,-101.45894438028336 -105.92883825302124 527.1763205528259,-1
1,199,4,1.0,0.863459587097168 0.503681480884552 -0.027247294783592224 0.049088262021541595 -0.1376672387123108 -0.9892614483833313 -0.5020236968994141 0.8528498411178589 -0.14359496533870697,154.2058140039444 -90.75871109962463 474.679559469223,-1
1,199,5,1.0,0.18290577828884125 0.9827818870544434 0.026180267333984375 -0.5121864080429077 0.07252536714076996 0.8558067679405212 0.8391726016998291 -0.16994121670722961 0.5166328549385071,15.260877087712288 -122.07028269767761 574.780285358429,-1
1,199,7,1.0,-0.3520432412624359 -0.33615386486053467 -0.8735366463661194 0.9032022356987 -0.366840660572052 -0.2228313684463501 -0.24554310739040375 -0.8674265146255493 0.432758629322052,-140.74599742889404 -14.300437644124031 418.68746280670166,-1
1,199,8,1.0,0.2173181027173996 0.3657369613647461 -0.9049913883209229 -0.9441996216773987 0.31386077404022217 -0.0998917892575264 0.24750716984272003 0.8762008547782898 0.41353633999824524,212.31630444526672 -101.05865448713303 661.339521408081,-1
1,200,2,1.0,0.03734152019023895 -0.98646479845047 0.15966564416885376 0.98948073387146 0.014153014868497849 -0.1439712941646576 0.13976283371448517 0.16336217522621155 0.9766162633895874,98.54983538389206 -60.741715133190155 363.7557327747345,-1
1,200,3,1.0,-0.8570294976234436 0.3094148635864258 0.41202282905578613 -0.45160865783691406 -0.8360680937767029 -0.3115120530128479 0.2480926811695099 -0.45304811000823975 0.8562694787979126,-99.28664565086365 -104.04638200998306 526.9417762756348,-1
1,200,4,1.0,0.8840341567993164 0.4667445123195648 -0.025167137384414673 0.03612571954727173 -0.12190663814544678 -0.9918838739395142 -0.46602439880371094 0.8759499788284302 -0.12463107705116272,157.56329894065857 -90.4434397816658 475.86703300476074,-1
1,200,5,1.0,0.32968011498451233 0.942848801612854 0.0484495609998703 -0.4407649338245392 0.10833117365837097 0.8910614848136902 0.8348875641822815 -0.3151201605796814 0.4512893259525299,20.07272094488144 -118.06580424308777 579.7408819198608,-1
1,200,7,1.0,-0.36464565992355347 -0.24581798911094666 -0.8981131315231323 0.8787184953689575 -0.40992414951324463 -0.24457301199436188 -0.30803775787353516 -0.878371000289917 0.3654818832874298,-149.17945861816406 -16.354011371731758 451.6606628894806,-1
1,200,8,1.0,-0.11874473094940186 -0.9781821370124817 0.1704685389995575 0.9574699997901917 -0.06733600795269012 0.28056585788726807 -0.26296576857566833 0.19653423130512238 0.944575846195221,182.76096880435944 -94.02530640363693 599.5891690254211,-1
1,201,2,1.0,0.03274257853627205 -0.9893815517425537 0.1416056901216507 0.9860005378723145 0.008799025788903236 -0.16650894284248352 0.16349488496780396 0.1450752168893814 0.9758188724517822,100.528284907341 -60.310788452625275 365.25022983551025,-1
1,201,3,1.0,-0.8346823453903198 0.3646268844604492 0.41273802518844604 -0.5002328157424927 -0.8154457211494446 -0.2912311553955078 0.23037467896938324 -0.44955065846443176 0.8630364537239075,-97.95010834932327 -104.1584312915802 528.0125737190247,-1
1,201,4,1.0,0.8870730400085449 0.46064573526382446 -0.03011377528309822 0.03239194303750992 -0.1271851658821106 -0.9913498759269714 -0.4604911804199219 0.8784244656562805 -0.12774375081062317,159.83949601650238 -90.04343301057816 477.1304130554199,-1
1,201,5,1.0,-0.8057851791381836 -0.5884642004966736 -0.06648359447717667 -0.18868517875671387 0.3615240454673767 -0.913070797920227 0.5613448619842529 -0.7231944799423218 -0.4023452401161194,40.40838032960892 -85.42883396148682 634.4519257545471,-1
1,201,7,1.0,-0.3270037770271301 -0.3546191155910492 -0.8759644031524658 0.914031445980072 -0.35411813855171204 -0.19785581529140472 -0.24003145098686218 -0.8653587102890015 0.4399310350418091,-136.49892807006836 -12.63313926756382 416.72250628471375,-1
1,201,8,1.0,-0.06555809825658798 -0.9797798991203308 0.18903352320194244 0.9563197493553162 -0.007608216255903244 0.2922239899635315 -0.2848769426345825 0.19993412494659424 0.9374815821647644,184.23902988433838 -93.54992210865021 591.7180180549622,-1
1,202,2,1.0,0.05939779430627823 -0.9846054315567017 0.164389967918396 0.9853956699371338 0.03150637820363045 -0.16733980178833008 0.15958434343338013 0.1719287931919098 0.9720973372459412,103.1920313835144 -59.54249948263168 368.8561022281647,-1
1,202,3,1.0,-0.8333224058151245 0.3741884231567383 0.40688636898994446 -0.5003844499588013 -0.8234245777130127 -0.26755791902542114 0.23492315411567688 -0.42656171321868896 0.8734164237976074,-95.73620557785034 -101.66585445404053 521.6585993766785,-1
1,202,4,1.0,0.8787898421287537 0.47668179869651794 -0.02242613583803177 0.031114697456359863 -0.1041293665766716 -0.9940769076347351 -0.4761936068534851 0.8728869557380676 -0.10633964836597443,160.68992018699646 -89.76437896490097 477.05748677253723,-1
1,202,5,1.0,-0.888131320476532 -0.4563192129135132 -0.05473065376281738 -0.12705330550670624 0.3582212030887604 -0.9249513149261475 0.44167882204055786 -0.8145246505737305 -0.37612438201904297,39.08519819378853 -85.57089418172836 639.8453712463379,-1
1,202,7,1.0,-0.3149055540561676 -0.3731365501880646 -0.8726990222930908 0.9180250763893127 -0.3531850278377533 -0.1802510917186737 -0.24096594750881195 -0.8579216599464417 0.45376861095428467,-132.64141976833344 -11.580375023186207 410.3551208972931,-1
1,202,8,1.0,-0.010590825229883194 -0.9267053604125977 -0.3756393790245056 -0.9702770709991455 -0.08130279928445816 0.22793075442314148 -0.24176521599292755 0.36688825488090515 -0.8982998728752136,193.70760023593903 -92.92179346084595 612.740159034729,-1
1,203,2,1.0,0.059107713401317596 -0.9861932992935181 0.15469065308570862 0.9813856482505798 0.029042119160294533 -0.18983903527259827 0.18272539973258972 0.16303212940692902 0.9695523977279663,105.28761893510818 -59.071846306324005 371.6861605644226,-1
1,203,3,1.0,-0.8071366548538208 0.4205607771873474 0.4143177568912506 -0.5593305826187134 -0.7693033814430237 -0.3087422251701355 0.18889117240905762 -0.48093777894973755 0.8561654090881348,-96.64567559957504 -105.06747663021088 537.1415615081787,-1
1,203,4,1.0,0.8742525577545166 0.48516014218330383 -0.01737906038761139 0.03785198926925659 -0.10381075739860535 -0.9938764572143555 -0.48399338126182556 0.8682413101196289 -0.10912109166383743,162.27392852306366 -88.80303800106049 477.3896038532257,-1
1,203,5,1.0,-0.3142803907394409 -0.3787638247013092 -0.8704975247383118 0.9189075827598572 -0.3516486883163452 -0.178751602768898 -0.23840463161468506 -0.8560847640037537 0.45856520533561707,-130.42065501213074 -10.488538071513176 409.85915064811707,-1
1,203,7,1.0,0.17824259400367737 0.9824473261833191 0.05501634255051613 -0.5613455772399902 0.05560407042503357 0.8257114291191101 0.808158814907074 -0.1780601441860199 0.5614034533500671,22.44129404425621 -116.21232330799103 578.6610245704651,-1
1,203,8,1.0,-0.15372243523597717 -0.2095423936843872 0.9656404256820679 -0.7091284990310669 0.7039512991905212 0.03986852988600731 -0.6881179809570312 -0.678634524345398 -0.25680556893348694,187.10879981517792 -85.53460240364075 610.6850504875183,-1
1,204,2,1.0,0.04262607544660568 -0.9781098365783691 0.2036769837141037 0.9666473865509033 -0.011154253967106342 -0.25586822628974915 0.25253909826278687 0.20779046416282654 0.9450117945671082,105.64685612916946 -57.782284915447235 368.25844645500183,-1
1,204,3,1.0,-0.829010009765625 0.38185036182403564 0.40857431292533875 -0.5140581727027893 -0.8079999089241028 -0.2878897190093994 0.2201971709728241 -0.4486943781375885 0.8661331534385681,-93.28668564558029 -100.63067078590393 527.105450630188,-1
1,204,4,1.0,-0.9922518134117126 0.0028524547815322876 -0.12421022355556488 0.11872699111700058 0.3163479268550873 -0.9411843419075012 0.03660893440246582 -0.9486391544342041 -0.3142354488372803,34.14463996887207 -82.25922286510468 654.5348763465881,-1
1,204,5,1.0,-0.30192816257476807 -0.367577463388443 -0.8796170353889465 0.9271544218063354 -0.32794997096061707 -0.18120041489601135 -0.2218652069568634 -0.8702502846717834 0.4398183822631836,-129.96211647987366 -9.576693177223206 415.05125164985657,-1
1,204,7,1.0,0.8837857842445374 0.4674004018306732 -0.02143707126379013 0.036775801330804825 -0.11506626754999161 -0.9926767945289612 -0.4664442539215088 0.8765254020690918 -0.11888296902179718,163.82059454917908 -86.1160159111023 475.82828998565674,-1
1,204,8,1.0,-0.12093333899974823 -0.9092209935188293 -0.39836227893829346 -0.9680882096290588 0.019287442788481712 0.24986696243286133 -0.2195008546113968 0.41586706042289734 -0.882538378238678,195.67883014678955 -90.00507742166519 608.7337732315063,-1
1,205,2,1.0,0.028369423002004623 -0.9881793856620789 0.15065504610538483 0.9727514386177063 -0.007402787916362286 -0.2317325472831726 0.23010854423046112 0.15312401950359344 0.9610427618026733,107.7788919210434 -56.95326626300812 370.8644211292267,-1
1,205,3,1.0,-0.8193370699882507 0.399997353553772 0.4107174575328827 -0.5332114696502686 -0.7948825359344482 -0.2895640432834625 0.21064727008342743 -0.45624980330467224 0.8645599484443665,-92.22513437271118 -100.15003383159637 529.4919610023499,-1
1,205,4,1.0,-0.9360504150390625 -0.35186082124710083 0.0018880576826632023 -0.12173324078321457 0.3188014030456543 -0.9399715662002563 0.33013731241226196 -0.8800907135009766 -0.3412473201751709,161.17434203624725 -94.80001777410507 514.1424536705017,-1
1,205,5,1.0,0.16752061247825623 0.9851142168045044 0.038561224937438965 -0.5154356360435486 0.054174430668354034 0.8552141189575195 0.8403944969177246 -0.16314181685447693 0.5168383121490479,25.536615401506424 -116.10980331897736 592.4308896064758,-1
1,205,7,1.0,-0.32434216141700745 -0.3344134986400604 -0.8848558664321899 0.8970387578010559 -0.4056045711040497 -0.17551767826080322 -0.3002060651779175 -0.8506777286529541 0.4315364956855774,-128.75184416770935 -9.43469163030386 416.4906442165375,-1
1,205,8,1.0,-0.16246750950813293 -0.9465373158454895 0.2786963880062103 0.9662508964538574 -0.09539569169282913 0.23928838968276978 -0.19990891218185425 0.3081672489643097 0.930091142654419,199.96115565299988 -90.55274724960327 624.2541670799255,-1
1,206,2,1.0,0.045962151139974594 -0.9858906269073486 0.16095709800720215 0.9941380023956299 0.02935847081243992 -0.10405556112527847 0.09786196053028107 0.16479620337486267 0.9814608097076416,107.98124969005585 -55.21056428551674 366.9436275959015,-1
1,206,3,1.0,-0.8071245551109314 0.42416346073150635 0.4106523096561432 -0.5589251518249512 -0.7730036973953247 -0.3001134395599365 0.19013862311840057 -0.4717528223991394 0.8609858751296997,-92.12559461593628 -101.029172539711 537.9865169525146,-1
1,206,4,1.0,-0.9181495308876038 -0.39615917205810547 -0.00771685317158699 -0.15195322036743164 0.3700239360332489 -0.916511058807373 0.3659396171569824 -0.8403215408325195 -0.39993491768836975,163.96230459213257 -94.096839427948 513.821005821228,-1
1,206,5,1.0,-0.30463242530822754 -0.38497963547706604 -0.8712002635002136 0.9243147969245911 -0.3402405083179474 -0.17285414040088654 -0.22987228631973267 -0.857920229434967 0.45949065685272217,-126.3883113861084 -7.349001709371805 413.2738709449768,-1
1,206,7,1.0,-0.9695907235145569 -0.22285102307796478 -0.10114902257919312 0.0005847346037626266 0.41119474172592163 -0.9115473628044128 0.24473121762275696 -0.8838871121406555 -0.3985603451728821,39.21123221516609 -77.95429974794388 629.8748254776001,-1
1,206,8,1.0,0.045436471700668335 -0.7064384818077087 0.7063145637512207 -0.9214813709259033 -0.3026678264141083 -0.24344299733638763 0.38575616478919983 -0.6397945284843445 -0.6647220253944397,202.74166762828827 -91.22711420059204 640.4371857643127,-1
1,208,2,1.0,0.03244596719741821 -0.9887841939926147 0.1457843780517578 0.9726133346557617 -0.0023517911322414875 -0.23241718113422394 0.23015329241752625 0.14933283627033234 0.9616283774375916,111.03878170251846 -52.81016230583191 369.6484565734863,-1
1,208,3,1.0,-0.8213561177253723 0.40355297923088074 0.4031370282173157 -0.5316378474235535 -0.7977144122123718 -0.2846279740333557 0.20672571659088135 -0.44810381531715393 0.869751513004303,-88.05610984563828 -96.01505100727081 530.2265882492065,-1
1,208,4,1.0,-0.6819165945053101 0.7310734987258911 -0.022834626957774162 0.24135884642601013 0.19544020295143127 -0.9505519270896912 -0.6904605031013489 -0.6537086367607117 -0.30972498655319214,29.718292877078056 -73.99650663137436 657.0450067520142,-1
1,208,5,1.0,-0.9445554614067078 -0.3277510404586792 -0.019857725128531456 -0.08799049258232117 0.31092002987861633 -0.9463543891906738 0.3163427412509918 -0.8921369314193726 -0.3225201964378357,164.09827768802643 -89.62056040763855 513.6900544166565,-1
1,208,7,1.0,-0.2904011011123657 -0.3824910521507263 -0.87713623046875 0.9260868430137634 -0.34309786558151245 -0.15699365735054016 -0.2408948540687561 -0.8578954339027405 0.45385587215423584,-122.12901562452316 -4.93719894438982 408.790647983551,-1
1,208,8,1.0,-0.16978909075260162 -0.2517250180244446 0.9527887105941772 -0.7423143982887268 0.668582022190094 0.04435604810714722 -0.6481828093528748 -0.699737548828125 -0.3003770112991333,194.2252814769745 -78.9269283413887 621.0144758224487,-1
1,209,2,1.0,0.053081341087818146 -0.9876305460929871 0.14754115045070648 0.9872652888298035 0.029714785516262054 -0.15628278255462646 0.14996546506881714 0.15395796298980713 0.9766305685043335,112.93793469667435 -52.06051468849182 371.2694048881531,-1
1,209,3,1.0,-0.8181723356246948 0.4110899269580841 0.40199387073516846 -0.5364056825637817 -0.797480583190918 -0.27621325850486755 0.20703378319740295 -0.441621869802475 0.8729875683784485,-86.87027543783188 -95.2599048614502 531.6621661186218,-1
1,209,4,1.0,-0.9511321187019348 -0.3087703585624695 0.002944082021713257 -0.1211494505405426 0.3643832802772522 -0.923335075378418 0.2840256989002228 -0.8785701990127563 -0.3839839994907379,165.10972380638123 -88.44504505395889 509.9831223487854,-1
1,209,5,1.0,-0.6934556365013123 0.7201499342918396 -0.022437339648604393 0.23532699048519135 0.19695071876049042 -0.9517520070075989 -0.6809850335121155 -0.6652778387069702 -0.3060472905635834,31.1429426074028 -72.7095827460289 657.9792499542236,-1
1,209,7,1.0,-0.31017592549324036 -0.3495064675807953 -0.884101927280426 0.9086694121360779 -0.38238850235939026 -0.16762784123420715 -0.2794833779335022 -0.8553503751754761 0.4361935257911682,-121.37477099895477 -4.800292197614908 412.9626452922821,-1
1,209,8,1.0,0.012482346966862679 -0.7659040093421936 0.6428338289260864 -0.9230155944824219 -0.2560724914073944 -0.28717461228370667 0.38456016778945923 -0.5897610187530518 -0.7101377248764038,207.97644555568695 -84.59072560071945 646.1502909660339,-1
1,210,2,1.0,0.043956805020570755 -0.9870710968971252 0.15413720905780792 0.9702612161636353 0.005418532527983189 -0.24199935793876648 0.2380354106426239 0.1601908802986145 0.9579550623893738,114.69076573848724 -50.947483628988266 372.9812502861023,-1
1,210,3,1.0,-0.8165597319602966 0.4117063879966736 0.4046333134174347 -0.5387438535690308 -0.7952717542648315 -0.2780250012874603 0.2073287069797516 -0.4450177252292633 0.871191143989563,-85.54669469594955 -94.38901394605637 533.2408547401428,-1
1,210,4,1.0,-0.9496579766273499 -0.31315967440605164 0.008988309651613235 -0.12633734941482544 0.3565492033958435 -0.9256951212882996 0.28668561577796936 -0.8802293539047241 -0.37816354632377625,166.6613519191742 -87.03936636447906 511.19035482406616,-1
1,210,5,1.0,-0.6920554041862488 0.7215263843536377 -0.021425412967801094 0.23515580594539642 0.19728977978229523 -0.9517239928245544 -0.682466983795166 -0.6636841297149658 -0.3062065541744232,32.472264021635056 -70.91028988361359 657.042384147644,-1
1,210,7,1.0,-0.2989743649959564 -0.345444917678833 -0.8895404934883118 0.9173781275749207 -0.36070457100868225 -0.16825425624847412 -0.26273876428604126 -0.8663486242294312 0.42474502325057983,-120.03377079963684 -3.702220506966114 415.0025546550751,-1
1,210,8,1.0,-0.19145499169826508 -0.30213120579719543 0.9338423609733582 -0.7611192464828491 0.6464346051216125 0.05310101807117462 -0.6197115778923035 -0.7005990147590637 -0.3537209928035736,197.2610205411911 -78.36318761110306 616.3330078125,-1
1,211,2,1.0,0.05709145963191986 -0.9892551898956299 0.13459184765815735 0.9858645796775818 0.034591853618621826 -0.16393476724624634 0.15751752257347107 0.14204859733581543 0.9772464036941528,115.80263078212738 -49.74430426955223 371.48332595825195,-1
1,211,3,1.0,-0.8269757032394409 0.401155024766922 0.3939363658428192 -0.5220108032226562 -0.8080891370773315 -0.27294057607650757 0.20884422957897186 -0.431354284286499 0.877677321434021,-83.04610848426819 -92.29025989770889 529.0331840515137,-1
1,211,4,1.0,-0.6911829113960266 0.7225032448768616 -0.015974275767803192 0.23443225026130676 0.20325122773647308 -0.9506474137306213 -0.6835991144180298 -0.6608161330223083 -0.3098618686199188,33.77237915992737 -69.58498060703278 656.6011905670166,-1
1,211,5,1.0,-0.9646323323249817 -0.26280900835990906 -0.020392343401908875 -0.0735778957605362 0.34273555874824524 -0.9365460872650146 0.253121942281723 -0.901922345161438 -0.34995076060295105,167.68549382686615 -85.10783314704895 513.603925704956,-1
1,211,7,1.0,-0.31764575839042664 -0.35099461674690247 -0.8808541297912598 0.9028695821762085 -0.3957825303077698 -0.16787700355052948 -0.28970274329185486 -0.8486219048500061 0.44262099266052246,-119.09672617912292 -3.3148396760225296 413.6653244495392,-1
